,TEMP,DEWP,PRCP,STP,WDSP
2017-09-05,70.6,63.9,0.23,965.5,9.0
2017-09-06,62.7,53.4,0.0,969.0,3.4
2017-09-07,55.9,50.1,0.0,971.8,5.8
2017-09-08,58.4,50.9,0.13,977.1,6.4
2017-09-09,57.4,46.1,0.0,983.3,4.7
2017-09-10,57.4,46.1,0.0,986.0,5.7
2017-09-11,59.5,48.6,0.0,982.8,3.9
2017-09-12,62.5,52.3,0.0,973.9,5.1
2017-09-13,68.6,57.9,0.0,968.2,4.5
2017-09-14,64.8,60.4,0.1,969.5,5.4
2017-09-15,64.5,59.4,0.09,975.5,1.7
2017-09-16,68.1,61.4,0.0,978.2,1.4
2017-09-17,69.9,62.7,0.0,977.2,1.0
2017-09-18,71.0,63.0,0.0,975.7,1.7
2017-09-19,72.5,62.8,0.0,973.3,2.2
2017-09-20,72.0,62.9,0.0,972.9,1.5
2017-09-21,73.3,63.5,0.0,975.4,1.1
2017-09-22,73.0,59.5,0.0,976.4,1.8
2017-09-23,72.8,55.4,0.0,976.5,2.6
2017-09-24,74.6,59.4,0.0,977.3,2.6
2017-09-25,75.7,63.2,0.0,975.4,1.5
2017-09-26,76.3,63.8,0.0,973.5,1.1
2017-09-27,76.1,62.6,0.0,971.3,2.8
2017-09-28,67.4,54.1,0.0,972.9,9.9
2017-09-29,58.0,46.6,0.0,975.7,5.0
2017-09-30,54.9,44.4,0.03,981.4,7.1
2017-10-01,53.3,38.4,0.0,984.1,3.6
2017-10-02,56.6,40.6,0.0,983.3,1.7
2017-10-03,61.6,44.9,0.0,986.9,2.3
2017-10-04,65.0,50.2,0.0,985.2,3.0
2017-10-05,68.2,60.0,0.0,979.4,4.6
2017-10-06,66.5,63.3,0.29,976.6,3.7
2017-10-07,70.5,60.3,0.0,972.4,5.7
2017-10-08,70.3,63.0,0.53,969.1,6.5
2017-10-09,71.2,68.4,0.43,967.3,6.9
2017-10-10,70.9,62.4,0.01,975.9,2.9
2017-10-11,68.5,60.7,0.04,973.6,4.6
2017-10-12,64.9,62.7,1.04,976.0,5.0
2017-10-13,64.2,55.9,0.0,979.3,7.7
2017-10-14,64.3,55.9,0.0,978.8,2.7
2017-10-15,68.6,60.2,0.0,971.4,8.6
2017-10-16,54.1,43.7,0.19,976.7,10.2
2017-10-17,48.0,35.6,0.0,982.4,3.9
2017-10-18,54.4,39.6,0.0,982.3,2.3
2017-10-19,55.9,43.3,0.0,979.1,3.9
2017-10-20,60.3,41.1,0.0,980.3,2.8
2017-10-21,57.4,44.8,0.0,981.3,1.7
2017-10-22,61.9,50.8,0.0,981.0,2.4
2017-10-23,62.5,54.9,0.0,973.3,8.8
2017-10-24,54.6,49.3,0.96,963.1,9.0
2017-10-25,44.5,39.1,0.03,966.0,6.6
2017-10-26,42.2,37.3,0.01,969.0,3.4
2017-10-27,50.7,36.8,0.0,969.8,6.0
2017-10-28,51.8,43.5,0.0,966.8,5.5
2017-10-29,39.2,38.0,0.57,965.0,7.8
2017-10-30,41.8,32.9,0.01,961.4,13.1
2017-10-31,40.0,31.4,0.0,973.4,9.3
2017-11-01,37.6,34.2,0.01,977.6,2.8
2017-11-02,55.2,50.3,0.47,975.6,5.0
2017-11-03,58.9,52.6,0.04,975.7,7.1
2017-11-04,47.0,38.7,0.02,979.3,6.1
2017-11-05,58.3,53.8,0.09,972.0,6.6
2017-11-06,56.1,52.1,1.3,971.3,8.3
2017-11-07,38.6,34.4,0.15,978.7,5.1
2017-11-08,40.3,29.6,0.01,980.1,4.7
2017-11-09,38.7,28.2,0.0,976.4,3.2
2017-11-10,33.7,19.4,0.0,981.8,13.1
2017-11-11,25.0,10.1,0.0,988.3,5.8
2017-11-12,33.6,22.5,0.0,982.9,1.5
2017-11-13,40.2,33.9,0.03,982.3,4.4
2017-11-14,39.8,32.3,0.0,984.3,3.3
2017-11-15,36.7,29.4,0.0,977.2,3.2
2017-11-16,43.3,37.4,0.03,970.5,9.9
2017-11-17,38.5,29.0,0.0,978.6,5.8
2017-11-18,40.5,36.4,0.5,962.2,5.0
2017-11-19,42.2,37.5,1.21,958.6,13.7
2017-11-20,34.0,22.3,0.02,974.5,10.7
2017-11-21,42.8,23.4,0.0,971.3,8.6
2017-11-22,39.2,30.0,0.07,974.5,8.6
2017-11-23,30.5,21.0,0.05,976.9,3.4
2017-11-24,37.5,21.8,0.0,971.3,4.3
2017-11-25,48.4,28.7,0.0,964.4,8.6
2017-11-26,40.8,28.2,0.0,973.7,9.3
2017-11-27,40.8,27.5,0.0,976.0,5.2
2017-11-28,47.3,31.8,0.0,978.2,3.8
2017-11-29,52.8,26.4,0.0,978.7,7.6
2017-11-30,44.3,30.9,0.0,976.1,5.3
2017-12-01,39.9,35.1,0.15,978.2,3.8
2017-12-02,35.3,29.4,0.0,978.9,1.2
2017-12-03,40.0,30.1,0.0,978.1,1.3
2017-12-04,42.1,29.9,0.0,979.4,3.2
2017-12-05,52.4,41.0,0.08,970.4,8.5
2017-12-06,37.0,20.7,0.29,972.5,10.8
2017-12-07,35.8,22.4,0.0,972.6,9.9
2017-12-08,26.7,13.4,0.0,974.3,8.3
2017-12-09,28.0,14.2,0.0,967.7,4.0
2017-12-10,30.9,19.9,0.01,969.6,8.3
2017-12-11,34.1,19.3,0.01,971.2,6.0
2017-12-12,32.7,22.8,0.01,961.4,10.4
2017-12-13,19.1,9.4,0.12,964.5,9.6
2017-12-14,26.2,18.8,0.1,962.2,9.1
2017-12-15,20.9,12.0,0.09,971.2,3.4
2017-12-16,33.2,22.0,0.0,972.4,9.6
2017-12-17,37.6,27.7,0.01,977.2,3.2
2017-12-18,40.2,35.6,0.07,973.9,5.2
2017-12-19,47.5,38.8,0.01,970.6,10.2
2017-12-20,41.5,28.2,0.0,972.0,8.6
2017-12-21,33.7,20.1,0.0,975.8,4.5
2017-12-22,47.3,35.4,0.0,971.9,5.9
2017-12-23,47.7,45.7,0.21,967.8,6.9
2017-12-24,33.0,29.2,0.28,975.1,4.9
2017-12-25,25.4,19.0,0.05,971.2,12.0
2017-12-26,16.6,1.9,0.2,984.2,8.6
2017-12-27,12.8,2.4,0.0,988.3,7.7
2017-12-28,7.1,-0.6,0.0,991.2,2.4
2017-12-29,13.5,5.3,0.0,981.9,4.9
2017-12-30,16.8,12.6,0.07,974.4,6.4
2017-12-31,7.3,2.3,0.03,981.7,4.9
